pca_x,pca_y,tsne_x,tsne_y,station,aqi_category
-0.6480971641401826,0.27712572735729274,-5.572045,4.8210506,Dongsi,Unhealthy for Sensitive Groups
-2.983296344931752,0.9470048093816019,-24.411674,3.3135123,Dingling,Good
0.31814893860866805,1.3524336429858999,5.160187,21.149492,Dingling,Unhealthy
-0.9767016493906215,0.629340352545883,-21.696362,-8.074176,Guanyuan,Unhealthy
1.7287216750114676,-0.7051650742626033,20.11593,-0.969139,Wanliu,Unhealthy
-1.688315916733537,0.5443126234434178,-13.822113,1.0143175,Wanshouxigong,Moderate
-1.1840714712357963,-1.1361096766278007,-6.427321,-18.687046,Huairou,Good
-0.9770715827713324,1.151096929997163,-10.761568,19.183786,Tiantan,Unhealthy
-0.6139917016767905,-0.35317538940822907,-2.178503,-10.588688,Wanliu,Unhealthy
2.7474000702623154,-0.05654077763689423,35.180878,-1.6238235,Dingling,Unhealthy
2.615818234634974,-0.5810959770639427,26.206524,-6.5760727,Gucheng,Very Unhealthy
-0.7677175953508686,-0.48575384235226243,-7.298638,-9.800237,Changping,Unhealthy
0.7142754828426205,2.5592691669368444,-18.245905,33.404213,Tiantan,Very Unhealthy
3.3373590579672108,2.4293052319453965,25.092247,17.490433,Gucheng,Hazardous
1.1504593762041972,-2.830908929779248,15.922286,-26.473997,Wanliu,Moderate
-1.5374833625654827,1.2854032508521345,-15.229352,11.178086,Wanliu,Moderate
-2.5039938332594494,0.5914396392691732,-28.01084,-1.5061466,Gucheng,Good
-1.1716662216835079,1.3585386250112843,-0.73576945,8.134762,Shunyi,Moderate
0.13354674846107212,-0.08210068021219152,7.000609,2.6900454,Tiantan,Unhealthy
7.771620395960393,1.4833169329145655,38.59509,4.6854563,Wanshouxigong,Hazardous
4.033134850655821,2.8404065198934467,28.13136,17.554674,Nongzhanguan,Hazardous
1.6633558094130545,-1.3936617857317417,23.8926,-7.717601,Tiantan,Unhealthy
3.358876853039257,0.3587586594709681,25.596582,6.1929655,Dingling,Very Unhealthy
1.472414007454453,-1.4734454679322346,21.087206,-15.257334,Dingling,Unhealthy
-2.0841129467852264,1.0497374050022337,-22.46304,3.6644099,Dingling,Moderate
0.5816052596502175,-1.1287362563371193,10.7390785,-11.46923,Gucheng,Unhealthy
-0.681496064525138,-3.1024320623096155,-17.27847,-28.3176,Dingling,Good
1.8792467940745778,0.09693546925824503,19.01309,5.0393224,Shunyi,Very Unhealthy
3.0848740429462858,-0.40021092680580744,23.195206,6.3983216,Tiantan,Very Unhealthy
-0.3340684879071648,1.9326727447062384,0.7449005,24.24636,Shunyi,Unhealthy
0.8584968505610459,-2.1550259199767887,14.648815,-23.289633,Changping,Unhealthy for Sensitive Groups
3.0876562841926,-0.8119547117567311,29.949415,-7.615597,Changping,Unhealthy
-1.1454519374637289,2.258641154286054,-20.954271,32.27325,Guanyuan,Unhealthy
-0.7937982415683197,-0.3682262243219465,-1.062271,-9.366757,Guanyuan,Moderate
-1.9893798717088338,0.926452310771499,-20.455832,6.880363,Aotizhongxin,Moderate
-1.2231919901712818,-2.5280659679427093,-14.290172,-25.49658,Changping,Good
1.1363476763599143,-1.3783194887861852,10.935627,-7.0581656,Shunyi,Unhealthy
2.568512046489778,0.8849950914984365,23.738907,8.583154,Tiantan,Very Unhealthy
-0.45580444771236955,2.190946708021911,-16.742039,29.934904,Huairou,Very Unhealthy
2.6535885114862574,-0.8236948433245334,27.83448,-16.623325,Wanliu,Unhealthy
0.0008312305227347299,-0.3935162238195825,3.7650368,-5.0237813,Wanshouxigong,Unhealthy for Sensitive Groups
-2.10203224208336,1.180070492088171,-22.397463,14.503448,Shunyi,Moderate
-0.4703090191228126,-0.37309539758691984,-2.2611802,-11.504385,Dingling,Unhealthy
-0.19624099194392844,-3.0959476060177464,6.268564,-31.925686,Guanyuan,Good
0.8958294289529156,-1.0891297315769504,12.835009,-7.5644364,Aotizhongxin,Unhealthy
0.2691557343541981,1.2886953222525888,-4.986756,10.605088,Aotizhongxin,Unhealthy
-0.4265722453374959,2.320151146292966,-21.53056,30.956228,Huairou,Unhealthy
-0.6287694832659629,-3.212643752642482,-7.618025,-31.607027,Tiantan,Good
-1.4126882370383513,0.9543589382201824,-13.09612,5.313573,Huairou,Good
0.06924407151106496,-0.04952415430663059,4.230964,0.042343926,Shunyi,Unhealthy
-2.175359159432004,1.0868524091400957,-28.098885,-6.093042,Guanyuan,Unhealthy for Sensitive Groups
1.8598768948399331,-1.4044119090405243,21.61736,-19.476274,Nongzhanguan,Unhealthy
-2.772790829835482,2.6903138489252783,-23.755,24.387762,Gucheng,Unhealthy for Sensitive Groups
0.45262240176832397,0.24890648403652352,7.9512887,3.1186078,Wanshouxigong,Unhealthy
-1.1122015534622134,0.7004194892305317,-8.154437,4.415582,Changping,Unhealthy
0.986075471478514,-2.550671227482139,13.13293,-23.12822,Wanliu,Unhealthy for Sensitive Groups
0.9566293782159989,-0.9021006762144518,12.750563,-5.7716236,Aotizhongxin,Unhealthy
0.504807290940854,-1.0938435692095856,10.225758,-3.5745332,Changping,Unhealthy for Sensitive Groups
-0.8421156486602548,0.4417093640844004,0.73953134,0.04811112,Shunyi,Moderate
-2.1734217312734083,-1.6236092062869063,-22.6438,-19.36597,Tiantan,Good
-0.6150202752975413,1.0723774931878791,-7.826886,9.931622,Huairou,Unhealthy
0.9864872251185453,-0.1533139819192531,16.227997,-0.44772115,Tiantan,Unhealthy
0.7128768416790784,0.6443694356816111,16.603107,5.6594353,Changping,Unhealthy
1.7679839611006762,-1.9832294193738045,21.272114,-18.100437,Gucheng,Unhealthy for Sensitive Groups
1.6017112265118554,0.9103468720190906,15.216198,9.760957,Nongzhanguan,Very Unhealthy
1.146137172195553,-2.4059120596945442,20.133532,-21.073853,Gucheng,Moderate
-0.4040388188380394,1.2135990604382867,-6.041659,-1.846492,Shunyi,Very Unhealthy
-2.190937116290455,1.2313514478847658,-20.875584,6.159599,Dingling,Unhealthy for Sensitive Groups
7.219652830345723,2.738995326413675,35.273064,12.7322855,Tiantan,Hazardous
-3.384151394870484,-1.1194071655571127,-25.596537,-20.562117,Nongzhanguan,Moderate
-0.5978015128017646,1.4586398350503635,-1.7591212,19.489391,Nongzhanguan,Unhealthy
-0.9129535609385006,-0.4298463268692714,-9.94171,-6.1358466,Shunyi,Unhealthy for Sensitive Groups
-1.047400843823066,1.9619590114052547,-17.069239,24.013569,Wanliu,Unhealthy
0.5424885120704027,0.45332590252382915,16.334562,6.526023,Dongsi,Very Unhealthy
0.9259475163874926,1.828277406771216,6.9673824,22.993818,Changping,Very Unhealthy
2.6520554541440187,1.0407360945163935,20.36638,12.3486395,Gucheng,Very Unhealthy
0.3613133445581264,1.3702249962936022,6.12899,12.933375,Gucheng,Unhealthy
-0.02968291262292396,-0.2716060946360951,3.8742301,-4.678306,Gucheng,Unhealthy for Sensitive Groups
-0.9462986356234385,1.6144473594341837,-6.9250536,21.481989,Changping,Unhealthy
0.7460544084682478,-1.0253203099281207,19.483156,-11.031692,Dingling,Unhealthy
1.0731705383781196,0.8344465473258768,16.191236,16.231138,Shunyi,Very Unhealthy
-1.3825940059057609,1.9135215167408102,-3.4707053,22.46041,Dingling,Unhealthy
-0.6386556303094482,-4.598591579241419,-12.737625,-35.0316,Dingling,Good
-1.158566704067549,0.7247165535012176,-8.46383,10.886504,Aotizhongxin,Unhealthy
-1.4863723530255601,0.34717453390451225,-25.664673,-14.560375,Changping,Unhealthy for Sensitive Groups
-1.695193089241251,1.9285610802904607,-20.21839,16.524143,Changping,Unhealthy
0.11832296759016116,1.0723841302381978,-5.9177847,-2.381157,Guanyuan,Very Unhealthy
-2.789001334077128,1.487952993295582,-27.895851,13.954754,Guanyuan,Moderate
-0.5254404993141192,-0.4677216596675906,-11.369104,-12.03132,Dingling,Unhealthy for Sensitive Groups
3.619697230682614,0.09006714613467784,24.668463,6.985324,Wanshouxigong,Very Unhealthy
3.557976622208839,-0.35560672105653796,27.891853,3.4724398,Gucheng,Very Unhealthy
-1.445225604310364,-0.6170253197402675,-9.954077,-2.8223803,Huairou,Good
-0.6442204269650119,1.258367656783808,2.4162207,13.5747595,Changping,Unhealthy for Sensitive Groups
-1.867817336181619,1.9406513387831803,-26.305656,23.55906,Changping,Unhealthy
-0.5442090647748637,-1.942646085863309,-3.2838547,-19.055851,Dingling,Moderate
-2.03330903217283,1.1223103949337643,-31.732351,19.138802,Dongsi,Unhealthy
-0.7350784618016624,1.075935430617485,-7.8971066,9.896829,Changping,Unhealthy
-1.5232222061228131,1.8987548040017328,-7.624127,24.823843,Changping,Unhealthy
-0.11219017544826629,0.26924107835215716,1.429135,2.7324526,Huairou,Unhealthy
-1.8613743727130743,0.6550747616088964,-18.642185,0.50017816,Guanyuan,Moderate
-1.936968813547822,1.6355848939744029,-20.509348,13.411628,Dingling,Unhealthy
1.9448225325200352,2.4796960653322744,23.119131,18.076145,Wanshouxigong,Very Unhealthy
-0.17991874225772925,-3.466787775588733,4.89334,-31.74384,Wanshouxigong,Good
2.471582431828513,-0.5898852011876246,27.298779,-7.308212,Wanshouxigong,Unhealthy
-0.16306796150196157,0.7038445052953064,7.5288424,10.604208,Dongsi,Unhealthy
-1.650023393120736,-0.8080678097501711,-16.024693,-12.3363285,Aotizhongxin,Moderate
2.1852913001577403,-1.6105013176271192,24.115948,-12.71316,Wanliu,Unhealthy
4.618375413188308,-0.09025856557666069,36.733196,2.274156,Tiantan,Hazardous
2.0683830727244894,-1.1110227217971123,26.082193,-13.282124,Changping,Unhealthy
-0.14236704962466057,-2.15260974530241,7.033351,-21.171732,Guanyuan,Good
2.7866002388486986,2.32927762480507,24.326422,17.739876,Huairou,Hazardous
-1.356810143273398,-0.5251349591211901,-9.920996,-2.791364,Dongsi,Good
-1.024454738873446,1.2072048452647808,-10.785247,13.550367,Aotizhongxin,Unhealthy
-0.595626404263357,-4.103300494546106,-14.029492,-32.88989,Aotizhongxin,Good
-1.294153179576113,0.738029315865256,-9.3384695,4.5528545,Wanliu,Moderate
-1.1701067339514248,2.780896811469469,-22.890646,31.573875,Huairou,Unhealthy
-0.5970218280350503,2.2042521894722573,0.37189957,21.928099,Tiantan,Unhealthy
-0.15228106436455158,-2.7651156993495247,-1.3511062,-28.894459,Gucheng,Moderate
0.636145561937474,0.34875875691041386,15.815125,16.268772,Huairou,Very Unhealthy
-1.28490544424965,-1.9179463646047907,-14.117186,-20.793344,Nongzhanguan,Good
-1.0556748337646622,-0.21539790602844372,-0.89476097,-9.709914,Gucheng,Moderate
-0.9237343428796246,-0.742289754084647,-10.372491,-6.697396,Guanyuan,Moderate
-2.5206247384848344,1.6528784490829753,-25.897823,25.72399,Tiantan,Unhealthy
-1.811966068881325,-0.42937009614448884,-13.442479,-6.7598166,Huairou,Good
-0.5442698410139202,0.4028493892737643,-21.124815,-7.256322,Tiantan,Unhealthy for Sensitive Groups
3.1160873062923593,-1.1695293047865283,32.23238,-4.4148974,Shunyi,Unhealthy
-2.359216426998365,0.24880231888929,-27.130028,-3.3383572,Huairou,Moderate
-0.6883444522960334,0.49884428956321086,-6.117356,2.4926941,Huairou,Unhealthy for Sensitive Groups
0.5714909519534146,2.901219307470184,-17.096544,32.820957,Gucheng,Hazardous
0.36608367325494273,0.9924842551998527,-1.7381302,-1.6409906,Wanliu,Unhealthy
-0.33467579177562934,-3.435923641346175,-12.968165,-31.999123,Wanshouxigong,Good
5.220943342165404,0.14444698391318164,33.67598,6.83151,Aotizhongxin,Very Unhealthy
0.633039868899397,-1.5023582160514155,12.743755,-22.586937,Wanliu,Unhealthy for Sensitive Groups
-0.4352815990740945,-0.9768388147619445,-0.5246907,-5.605656,Changping,Moderate
-2.6172645987114067,0.36435109923880726,-27.38857,-4.800355,Nongzhanguan,Good
-0.3328622277747363,-1.8205176920863966,6.540951,-17.835634,Dongsi,Moderate
0.8140105024774155,2.156333594331933,9.409021,16.378899,Nongzhanguan,Unhealthy
2.4274164869489345,0.44077485808354194,22.026423,3.7066822,Dongsi,Very Unhealthy
2.9206165662849783,-0.2968254101474047,22.535654,5.9246993,Tiantan,Very Unhealthy
2.5581613469760835,-0.9004143718486173,26.644726,-13.39956,Gucheng,Unhealthy
2.425271624506966,-1.2729692798554457,30.992092,-6.124565,Gucheng,Unhealthy
0.616501843431774,-0.7612940040356535,19.101929,-9.680039,Aotizhongxin,Unhealthy
0.512267973281533,-2.191689183097555,-1.9552548,-24.819172,Dongsi,Unhealthy
-0.20723024316415778,-1.7568605881838855,6.1346917,-19.95979,Gucheng,Moderate
-2.9907150548290873,2.7920653798655297,-24.659355,29.479502,Shunyi,Unhealthy
-1.2584692581591903,-1.5809693083409222,-6.680694,-14.778232,Huairou,Good
2.6235179750585473,0.39898011007533124,21.706467,11.989133,Gucheng,Unhealthy
1.1173511375874408,0.49415630114232817,18.715298,6.6719317,Huairou,Very Unhealthy
-0.881444658534902,0.5039834592228084,-6.41416,9.206352,Tiantan,Moderate
-0.3811904330594463,-2.435601485443474,-13.5664625,-27.825188,Dongsi,Moderate
0.002699838465428841,-2.0030973086451223,7.6964903,-21.473452,Aotizhongxin,Moderate
-2.3704871259520477,1.1482327659718832,-25.690853,8.583876,Dingling,Moderate
-1.0862645488259386,-3.433747011000369,-9.789009,-30.548012,Dingling,Good
-1.238083942313029,0.5294214862187898,-17.530195,-2.6779628,Dingling,Unhealthy for Sensitive Groups
2.0446989293289626,-1.4937613199791666,30.552523,-12.113676,Dongsi,Unhealthy for Sensitive Groups
-0.7234880755917206,1.775232763704674,2.1611643,15.738235,Wanliu,Unhealthy
-0.12063987539431895,-2.5169507847865598,-5.339132,-27.030567,Wanshouxigong,Moderate
-0.9460563435522814,1.1423540720231196,-2.5422008,17.289846,Tiantan,Unhealthy
-1.978389069445536,2.5672941291571174,-22.207502,26.876736,Aotizhongxin,Unhealthy
-1.713993576937934,1.2780999679240612,-16.095963,14.995957,Aotizhongxin,Moderate
1.590739102869657,-0.8185452190685432,24.16096,-2.9646773,Aotizhongxin,Unhealthy
1.5809552835121832,-0.6050415021072394,15.017887,-3.7911792,Wanshouxigong,Unhealthy
-2.2039224106196094,2.296266471639594,-23.696074,24.349676,Wanshouxigong,Unhealthy for Sensitive Groups
0.8259289666201028,-1.4627567867083184,19.530499,-8.53197,Huairou,Moderate
-2.4552626835322537,1.254916011645937,-25.497385,19.669453,Aotizhongxin,Moderate
0.3247790267766494,0.42782640303610964,8.226826,4.4366517,Nongzhanguan,Unhealthy
-0.12022719105963671,-2.8797792947427405,5.5362678,-29.890848,Shunyi,Moderate
0.5580293865448533,0.20790066321018175,5.4843087,3.4675121,Nongzhanguan,Unhealthy for Sensitive Groups
-0.4847482526932215,1.6220861838981284,1.0531585,25.681826,Shunyi,Unhealthy
1.331004321013568,-0.05147955284090273,16.299538,0.65184486,Gucheng,Unhealthy
-2.4792891054140465,0.6936322900545563,-22.65864,3.5722566,Huairou,Good
2.3760455752039866,1.6869877557093533,20.786015,13.800912,Guanyuan,Very Unhealthy
-0.5639225938376297,0.7313466440344647,3.5261135,11.303661,Guanyuan,Unhealthy
-0.6161564059262353,-2.7193901026130614,-9.773998,-25.81527,Wanliu,Good
1.6712122104258806,-0.7293108543043012,24.018711,-3.645678,Tiantan,Unhealthy
-0.12709093034559674,1.1997360242095145,-4.179794,10.423273,Tiantan,Unhealthy
-1.695954036834668,-0.26904183890892575,-14.100429,-7.8566723,Dingling,Moderate
-0.9046604243848784,-1.880504497278436,-3.8467083,-18.199879,Guanyuan,Good
1.825577710969507,-1.6520093676674683,26.550947,-18.478884,Wanliu,Unhealthy for Sensitive Groups
0.9440570341189379,-1.7803380213728408,15.494339,-16.821087,Guanyuan,Unhealthy
0.892070405119223,-1.1336880225572321,13.567331,-11.881647,Aotizhongxin,Unhealthy for Sensitive Groups
-1.6004392397241634,-0.02604442453673487,-10.8004675,-0.324554,Nongzhanguan,Moderate
-0.7398047158042684,-0.3450007357166687,-9.763269,-5.9613056,Wanliu,Unhealthy for Sensitive Groups
-0.9110013320871589,-0.6782367908097888,-0.8812682,-8.0906105,Changping,Moderate
1.038797830755998,0.41911238797580563,18.576323,18.607124,Gucheng,Very Unhealthy
0.01897286882057107,-2.7164324113689373,-2.2566864,-26.852243,Wanshouxigong,Good
8.081543248749831,2.3481427718839725,37.640587,10.327179,Wanshouxigong,Hazardous
2.634909810376172,-1.775072076836213,27.646221,-15.00994,Tiantan,Unhealthy
0.6861193559816203,1.357117630255752,9.541059,8.858416,Guanyuan,Unhealthy
0.783364384130263,3.4479946504317063,5.691857,30.143642,Aotizhongxin,Hazardous
0.6904179666349004,1.1150983047961072,9.73325,7.527694,Dongsi,Unhealthy
-0.42100675561795925,-1.7608927022861005,-2.9772427,-17.010286,Nongzhanguan,Moderate
2.1985244260312764,-2.0009709286205024,25.7355,-11.092677,Shunyi,Unhealthy
0.8352108562075886,-3.192229226951748,15.367269,-26.421322,Aotizhongxin,Moderate
-0.1404371941046996,-1.996977727965551,-18.432096,-22.71553,Guanyuan,Unhealthy for Sensitive Groups
-0.9771690679593559,1.5797917202767429,-16.87723,19.369623,Changping,Unhealthy
-1.425681153778924,-0.48242643123086826,-10.05918,-3.3224282,Gucheng,Good
0.1343034671860417,-1.1232279525410889,7.826334,-11.44346,Changping,Moderate
10.152174514569506,3.338850724574784,37.06355,11.656835,Nongzhanguan,Hazardous
0.9775828067880885,-2.6026538990161927,14.120198,-21.598188,Dongsi,Unhealthy
0.5147364019152464,-1.3513372508457397,14.114706,-17.99434,Wanliu,Unhealthy
3.9631682028253907,2.2701757537011504,26.047213,17.575468,Guanyuan,Hazardous
-0.1631297827031306,-2.329346769509938,6.9329276,-18.360323,Tiantan,Good
-2.944370185844793,1.422566025207516,-30.770645,-4.6353254,Shunyi,Moderate
-0.45281196014375164,-0.5662307430683128,-23.131369,-13.288264,Wanshouxigong,Unhealthy for Sensitive Groups
7.907663170883705,1.3698967468351206,39.004196,4.6315546,Nongzhanguan,Hazardous
-1.8608169886875991,0.16641848682732888,-11.4597845,6.056091,Guanyuan,Good
-2.0304918626061945,0.7505382422540322,-16.78628,3.306776,Gucheng,Good
5.9256438734793715,0.2377187690456319,33.71801,8.765508,Aotizhongxin,Very Unhealthy
-2.5839894429674253,0.07040982027113356,-27.31808,-5.524043,Wanliu,Good
1.898655996168358,-0.31838600185874116,14.025294,1.4233509,Wanshouxigong,Unhealthy
4.609552449622727,0.5135398931317432,31.208231,10.793678,Tiantan,Very Unhealthy
-2.8899266349080963,2.354440423616906,-29.489912,23.710247,Wanliu,Unhealthy
-2.8473827162411576,0.9076857083948081,-27.75777,8.229752,Wanliu,Good
-1.6774780027950078,1.9111701436843826,-20.658504,24.613712,Tiantan,Unhealthy
-0.6751333420424056,1.3679841848329888,-15.947213,22.28644,Guanyuan,Unhealthy
6.378174784827843,1.9302304431010926,34.713856,11.179388,Tiantan,Hazardous
-0.8661004867867893,2.3667749468673094,-11.483284,27.126745,Gucheng,Unhealthy
-0.49635867687874485,1.2691354483687927,-5.171855,11.956925,Wanshouxigong,Unhealthy
2.629990509561219,1.3301743457086317,20.075626,15.333549,Gucheng,Very Unhealthy
0.0030593077502390166,2.8123208770803396,-11.089994,30.187866,Tiantan,Very Unhealthy
-1.0805030488195324,1.1919160132037665,-16.32888,8.143068,Gucheng,Unhealthy for Sensitive Groups
0.9825244127408964,0.7133031088396412,11.174455,4.572212,Changping,Unhealthy
3.3128903678091874,-0.9313622004344764,31.610392,-9.642244,Gucheng,Unhealthy
3.518461106150019,-1.0941959650190412,32.8021,-9.410136,Shunyi,Very Unhealthy
-0.28898171586773425,2.7322395597738645,0.2910615,27.079979,Gucheng,Unhealthy
1.2528575780453304,-0.9047884162390503,18.572012,-9.124939,Wanliu,Unhealthy for Sensitive Groups
-0.7976538455139947,0.8356505944880813,-9.925315,14.776719,Tiantan,Unhealthy
0.09215414288954407,1.1311896839437139,10.68922,13.868918,Dongsi,Unhealthy
0.6414895486475861,1.6738257418187603,7.190678,25.782501,Tiantan,Very Unhealthy
-1.4352355646896078,-1.8834883095280384,-6.444957,-14.497835,Shunyi,Good
-2.387437545805546,1.4489783243100713,-24.356974,17.806341,Changping,Unhealthy for Sensitive Groups
-1.4499117199888625,3.095077844554159,-21.83155,28.472996,Wanshouxigong,Unhealthy
0.2484331957881557,-0.8992313630667107,5.73562,-10.860957,Aotizhongxin,Unhealthy for Sensitive Groups
-1.0274588602493289,-3.4645319426374517,-17.410517,-30.554646,Tiantan,Good
-2.3270021719249416,0.45173877475456425,-28.922369,5.557931,Dingling,Moderate
-0.10131420836830683,-2.785045682946887,-2.982042,-26.776451,Wanliu,Moderate
1.7167921492397937,0.4309724133754237,16.733702,1.7791271,Tiantan,Unhealthy
-2.955068928363763,1.017668402666634,-27.521414,8.679141,Wanliu,Good
0.24733524407880797,0.10225904002845844,7.2934065,7.357188,Wanliu,Moderate
-2.430347578185164,2.3630692625061385,-23.45695,26.91671,Gucheng,Unhealthy
-1.5842400822550828,1.431924824255557,-15.471695,11.505658,Gucheng,Unhealthy for Sensitive Groups
-1.7562371636698602,-1.1862646797124738,-20.682613,-17.732218,Changping,Good
-0.691002091422756,1.7841007645684868,0.9517583,24.767458,Shunyi,Unhealthy
-1.4166207381564946,1.3786040995774702,-15.231588,10.09422,Aotizhongxin,Unhealthy for Sensitive Groups
1.2994566113469879,-0.7279836528061332,16.360947,-0.92838436,Shunyi,Unhealthy
-1.1201404278721334,0.3017216352906816,-10.084477,0.7286444,Tiantan,Moderate
0.3818620343513602,2.849097018548351,4.6155887,28.279581,Huairou,Very Unhealthy
-1.1853456874243569,1.4535879270402552,-7.072704,17.064869,Gucheng,Unhealthy for Sensitive Groups
0.7157519840930329,0.37404262769283836,5.7984853,0.8082432,Guanyuan,Unhealthy
4.592022555507527,0.7862489307595326,31.253527,10.977334,Aotizhongxin,Hazardous
0.17353699872389855,1.532305711028211,6.403671,22.051653,Nongzhanguan,Unhealthy
1.6054646465977942,-0.3726137335866084,21.818558,-4.9079475,Dingling,Very Unhealthy
1.5055406582383795,-0.41367170671228914,18.176601,2.4829895,Shunyi,Unhealthy
0.8195248970163077,0.10874960521928831,23.566336,-2.514098,Shunyi,Unhealthy
0.9184466522192768,-0.3038359247517377,19.650347,-6.073806,Wanshouxigong,Unhealthy
0.5267971122563989,-2.2258726988172035,9.336313,-21.02542,Shunyi,Unhealthy for Sensitive Groups
1.0410901516173015,2.335474788591353,9.202422,18.155336,Wanliu,Unhealthy
-0.046641112727602095,2.10743101107696,6.691535,20.888645,Wanshouxigong,Unhealthy
1.2376763988320103,-0.8265007337062772,13.137303,-6.013257,Dongsi,Unhealthy
-0.3380722879725524,2.7296698164666497,-19.082432,31.375109,Gucheng,Unhealthy
4.596294066675661,1.1892593226914783,33.065186,5.651041,Gucheng,Hazardous
-0.5869780031247301,1.4185135264569373,0.8358004,17.808792,Tiantan,Unhealthy for Sensitive Groups
-0.6581774179197556,-1.2715949497618644,5.467426,-13.295402,Guanyuan,Good
1.453535376749469,-1.182434624483881,20.290562,-12.576307,Tiantan,Unhealthy
1.262327989811433,0.13746339673662317,17.603985,4.277286,Huairou,Unhealthy
1.0129708390935719,0.5927206476950572,11.878221,5.1415734,Wanliu,Unhealthy
-1.6155383612162988,-0.7376415276019315,-9.024455,-2.1711287,Shunyi,Good
-0.32494724438294226,1.4935858054487912,-5.5263367,12.032556,Dongsi,Unhealthy
0.043623611911799906,-2.453854317421437,5.2509303,-26.164246,Dongsi,Moderate
2.4558224889889395,1.451546602104787,12.737457,15.9476385,Aotizhongxin,Unhealthy
-0.633338361864114,1.8731145278044004,-1.1227677,24.548626,Guanyuan,Unhealthy
0.9051291860413161,-1.1051245877794242,19.523527,-10.709648,Nongzhanguan,Unhealthy
2.33583773807681,0.8247500383675395,25.876427,-4.329754,Wanshouxigong,Unhealthy
2.1430706724945465,-1.7107664778983058,23.238094,-14.857815,Aotizhongxin,Unhealthy
-0.5762849800835869,-3.3940249959195583,1.8965497,-31.885586,Dingling,Good
-1.9409491798516973,-0.371765393572398,-19.008465,-11.181178,Changping,Moderate
2.1390597275952516,2.34452270390697,22.500778,17.294083,Aotizhongxin,Very Unhealthy
-0.7729512161125204,-0.8328922923222477,-3.702088,-8.8384075,Tiantan,Moderate
1.6788112156938124,-0.7878204273513758,22.911905,-10.509706,Wanliu,Unhealthy
-1.3070262915719462,-1.62936228815231,-6.0446386,-14.599215,Tiantan,Good
-0.5889759141468032,0.401957238331413,3.0478313,9.04708,Changping,Unhealthy for Sensitive Groups
-1.1022715400955276,1.5510633402492862,-8.776642,17.843441,Tiantan,Unhealthy
-0.2237956358700541,-3.600670400842542,2.9579768,-32.42353,Tiantan,Good
-0.25444224003860744,2.110988953909599,1.1140237,23.321224,Shunyi,Very Unhealthy
2.2432503762170315,-2.085948000925456,24.684006,-15.016378,Guanyuan,Unhealthy
-1.3674254050332897,-1.502779803302477,-8.033416,-15.0179825,Wanliu,Good
-0.8170720728376805,1.731372083139068,0.4208473,21.146297,Gucheng,Unhealthy for Sensitive Groups
-1.2551568925522434,1.9334598215325125,-7.223529,22.433588,Tiantan,Unhealthy
-1.5419870031172018,1.5846461867814705,-17.80558,22.177353,Wanliu,Unhealthy
-0.5752826340852226,-2.9677738484735166,-5.223886,-30.53033,Nongzhanguan,Moderate
2.4389417075014506,-1.7744590866707486,27.75875,-16.27905,Changping,Unhealthy
